datetime,kWh,code_kWh,temperature,code_temperature,date,hour,month,week
2018-07-03T04:00:00Z,0.61,R,22,R,2018-07-03,4,2018-07-01,2018-07-01
2018-07-03T03:00:00Z,0.82,R,21,R,2018-07-03,3,2018-07-01,2018-07-01
2018-07-03T02:00:00Z,0.35,R,21,R,2018-07-03,2,2018-07-01,2018-07-01
2018-07-03T01:00:00Z,0.82,R,21,R,2018-07-03,1,2018-07-01,2018-07-01
2018-07-03T00:00:00Z,0.86,R,22,R,2018-07-03,0,2018-07-01,2018-07-01
2018-07-02T23:00:00Z,0.49,R,22,R,2018-07-02,23,2018-07-01,2018-07-01
2018-07-02T22:00:00Z,1.01,R,21,R,2018-07-02,22,2018-07-01,2018-07-01
2018-07-02T21:00:00Z,1.09,R,21,R,2018-07-02,21,2018-07-01,2018-07-01
2018-07-02T20:00:00Z,0.52,R,22,R,2018-07-02,20,2018-07-01,2018-07-01
2018-07-02T19:00:00Z,1.41,R,22,R,2018-07-02,19,2018-07-01,2018-07-01
2018-07-02T18:00:00Z,2.36,R,22,R,2018-07-02,18,2018-07-01,2018-07-01
2018-07-02T17:00:00Z,0.49,R,31,R,2018-07-02,17,2018-07-01,2018-07-01
2018-07-02T16:00:00Z,0.18,R,32,R,2018-07-02,16,2018-07-01,2018-07-01
2018-07-02T15:00:00Z,0.16,R,33,R,2018-07-02,15,2018-07-01,2018-07-01
2018-07-02T14:00:00Z,2.05,R,33,R,2018-07-02,14,2018-07-01,2018-07-01
2018-07-02T13:00:00Z,0.76,R,32,R,2018-07-02,13,2018-07-01,2018-07-01
2018-07-02T12:00:00Z,1.66,R,31,R,2018-07-02,12,2018-07-01,2018-07-01
2018-07-02T11:00:00Z,0.29,R,29,R,2018-07-02,11,2018-07-01,2018-07-01
2018-07-02T10:00:00Z,0.76,R,28,R,2018-07-02,10,2018-07-01,2018-07-01
2018-07-02T09:00:00Z,0.81,R,26,R,2018-07-02,9,2018-07-01,2018-07-01
2018-07-02T08:00:00Z,0.32,R,23,R,2018-07-02,8,2018-07-01,2018-07-01
2018-07-02T07:00:00Z,0.78,R,20,R,2018-07-02,7,2018-07-01,2018-07-01
2018-07-02T06:00:00Z,0.78,R,19,R,2018-07-02,6,2018-07-01,2018-07-01
2018-07-02T05:00:00Z,0.31,R,18,R,2018-07-02,5,2018-07-01,2018-07-01
2018-07-02T04:00:00Z,0.79,R,16,R,2018-07-02,4,2018-07-01,2018-07-01
2018-07-02T03:00:00Z,0.78,R,16,R,2018-07-02,3,2018-07-01,2018-07-01
2018-07-02T02:00:00Z,0.3,R,16,R,2018-07-02,2,2018-07-01,2018-07-01
2018-07-02T01:00:00Z,0.8,R,16,R,2018-07-02,1,2018-07-01,2018-07-01
2018-07-02T00:00:00Z,0.68,R,17,R,2018-07-02,0,2018-07-01,2018-07-01
2018-07-01T23:00:00Z,0.41,R,18,R,2018-07-01,23,2018-07-01,2018-07-01
2018-07-01T22:00:00Z,0.79,R,18,R,2018-07-01,22,2018-07-01,2018-07-01
2018-07-01T21:00:00Z,0.32,R,18,R,2018-07-01,21,2018-07-01,2018-07-01
2018-07-01T20:00:00Z,0.75,R,19,R,2018-07-01,20,2018-07-01,2018-07-01
2018-07-01T19:00:00Z,0.77,R,19,R,2018-07-01,19,2018-07-01,2018-07-01
2018-07-01T18:00:00Z,0.38,R,20,R,2018-07-01,18,2018-07-01,2018-07-01
2018-07-01T17:00:00Z,0.7,R,21,R,2018-07-01,17,2018-07-01,2018-07-01
2018-07-01T16:00:00Z,0.79,R,23,R,2018-07-01,16,2018-07-01,2018-07-01
2018-07-01T15:00:00Z,0.81,R,24,R,2018-07-01,15,2018-07-01,2018-07-01
2018-07-01T14:00:00Z,0.87,R,23,R,2018-07-01,14,2018-07-01,2018-07-01
2018-07-01T13:00:00Z,1.76,R,22,R,2018-07-01,13,2018-07-01,2018-07-01
2018-07-01T12:00:00Z,2.05,R,22,R,2018-07-01,12,2018-07-01,2018-07-01
2018-07-01T11:00:00Z,0.77,R,20,R,2018-07-01,11,2018-07-01,2018-07-01
2018-07-01T10:00:00Z,1.25,R,18,R,2018-07-01,10,2018-07-01,2018-07-01
2018-07-01T09:00:00Z,2.1,R,17,R,2018-07-01,9,2018-07-01,2018-07-01
2018-07-01T08:00:00Z,4.68,R,16,R,2018-07-01,8,2018-07-01,2018-07-01
2018-07-01T07:00:00Z,0.47,R,16,R,2018-07-01,7,2018-07-01,2018-07-01
2018-07-01T06:00:00Z,0.36,R,16,R,2018-07-01,6,2018-07-01,2018-07-01
2018-07-01T05:00:00Z,0.33,R,15,R,2018-07-01,5,2018-07-01,2018-07-01
2018-07-01T04:00:00Z,0.32,R,15,R,2018-07-01,4,2018-07-01,2018-07-01
2018-07-01T03:00:00Z,0.7,R,15,R,2018-07-01,3,2018-07-01,2018-07-01
2018-07-01T02:00:00Z,1.43,R,15,R,2018-07-01,2,2018-07-01,2018-07-01
2018-07-01T01:00:00Z,0.38,R,15,R,2018-07-01,1,2018-07-01,2018-07-01
2018-07-01T00:00:00Z,0.53,R,15,R,2018-07-01,0,2018-07-01,2018-07-01
2018-06-30T23:00:00Z,0.57,R,15,R,2018-06-30,23,2018-06-01,2018-06-24
2018-06-30T22:00:00Z,0.66,R,16,R,2018-06-30,22,2018-06-01,2018-06-24
2018-06-30T21:00:00Z,0.8,R,18,R,2018-06-30,21,2018-06-01,2018-06-24
2018-06-30T20:00:00Z,0.65,R,20,R,2018-06-30,20,2018-06-01,2018-06-24
2018-06-30T19:00:00Z,2.29,R,23,R,2018-06-30,19,2018-06-01,2018-06-24
2018-06-30T18:00:00Z,2.59,R,24,R,2018-06-30,18,2018-06-01,2018-06-24
2018-06-30T17:00:00Z,1.85,R,24,R,2018-06-30,17,2018-06-01,2018-06-24
2018-06-30T16:00:00Z,0.6,R,24,R,2018-06-30,16,2018-06-01,2018-06-24
2018-06-30T15:00:00Z,0.76,R,25,R,2018-06-30,15,2018-06-01,2018-06-24
2018-06-30T14:00:00Z,0.77,R,25,R,2018-06-30,14,2018-06-01,2018-06-24
2018-06-30T13:00:00Z,0.99,R,24,R,2018-06-30,13,2018-06-01,2018-06-24
2018-06-30T12:00:00Z,0.95,R,24,R,2018-06-30,12,2018-06-01,2018-06-24
2018-06-30T11:00:00Z,0.59,R,23,R,2018-06-30,11,2018-06-01,2018-06-24
2018-06-30T10:00:00Z,1.25,R,22,R,2018-06-30,10,2018-06-01,2018-06-24
2018-06-30T09:00:00Z,3.42,R,21,R,2018-06-30,9,2018-06-01,2018-06-24
2018-06-30T08:00:00Z,6.27,R,20,R,2018-06-30,8,2018-06-01,2018-06-24
2018-06-30T07:00:00Z,0.95,R,20,R,2018-06-30,7,2018-06-01,2018-06-24
2018-06-30T06:00:00Z,0.4,R,18,R,2018-06-30,6,2018-06-01,2018-06-24
2018-06-30T05:00:00Z,0.44,R,18,R,2018-06-30,5,2018-06-01,2018-06-24
2018-06-30T04:00:00Z,0.92,R,17,R,2018-06-30,4,2018-06-01,2018-06-24
2018-06-30T03:00:00Z,0.44,R,17,R,2018-06-30,3,2018-06-01,2018-06-24
2018-06-30T02:00:00Z,0.95,R,17,R,2018-06-30,2,2018-06-01,2018-06-24
2018-06-30T01:00:00Z,0.45,R,17,R,2018-06-30,1,2018-06-01,2018-06-24
2018-06-30T00:00:00Z,0.99,R,17,R,2018-06-30,0,2018-06-01,2018-06-24
2018-06-29T23:00:00Z,0.39,R,17,R,2018-06-29,23,2018-06-01,2018-06-24
2018-06-29T22:00:00Z,0.92,R,18,R,2018-06-29,22,2018-06-01,2018-06-24
2018-06-29T21:00:00Z,1.11,R,19,R,2018-06-29,21,2018-06-01,2018-06-24
2018-06-29T20:00:00Z,4.71,R,20,R,2018-06-29,20,2018-06-01,2018-06-24
2018-06-29T19:00:00Z,2.48,R,21,R,2018-06-29,19,2018-06-01,2018-06-24
2018-06-29T18:00:00Z,1.67,R,22,R,2018-06-29,18,2018-06-01,2018-06-24
2018-06-29T17:00:00Z,1.37,R,25,R,2018-06-29,17,2018-06-01,2018-06-24
2018-06-29T16:00:00Z,0.4,R,26,R,2018-06-29,16,2018-06-01,2018-06-24
2018-06-29T15:00:00Z,0.92,R,27,R,2018-06-29,15,2018-06-01,2018-06-24
2018-06-29T14:00:00Z,0.39,R,25,R,2018-06-29,14,2018-06-01,2018-06-24
2018-06-29T13:00:00Z,0.9,R,27,R,2018-06-29,13,2018-06-01,2018-06-24
2018-06-29T12:00:00Z,0.54,R,26,R,2018-06-29,12,2018-06-01,2018-06-24
2018-06-29T11:00:00Z,0.78,R,25,R,2018-06-29,11,2018-06-01,2018-06-24
2018-06-29T10:00:00Z,0.92,R,23,R,2018-06-29,10,2018-06-01,2018-06-24
2018-06-29T09:00:00Z,0.45,R,22,R,2018-06-29,9,2018-06-01,2018-06-24
2018-06-29T08:00:00Z,4.05,R,19,R,2018-06-29,8,2018-06-01,2018-06-24
2018-06-29T07:00:00Z,3.06,R,19,R,2018-06-29,7,2018-06-01,2018-06-24
2018-06-29T06:00:00Z,0.47,R,18,R,2018-06-29,6,2018-06-01,2018-06-24
2018-06-29T05:00:00Z,0.39,R,18,R,2018-06-29,5,2018-06-01,2018-06-24
2018-06-29T04:00:00Z,0.38,R,18,R,2018-06-29,4,2018-06-01,2018-06-24
2018-06-29T03:00:00Z,0.38,R,18,R,2018-06-29,3,2018-06-01,2018-06-24
2018-06-29T02:00:00Z,0.4,R,18,R,2018-06-29,2,2018-06-01,2018-06-24
2018-06-29T01:00:00Z,0.52,R,18,R,2018-06-29,1,2018-06-01,2018-06-24
2018-06-29T00:00:00Z,0.48,R,17,R,2018-06-29,0,2018-06-01,2018-06-24
2018-06-28T23:00:00Z,0.83,R,17,R,2018-06-28,23,2018-06-01,2018-06-24
2018-06-28T22:00:00Z,1.19,R,17,R,2018-06-28,22,2018-06-01,2018-06-24
2018-06-28T21:00:00Z,1.77,R,17,R,2018-06-28,21,2018-06-01,2018-06-24
2018-06-28T20:00:00Z,1.09,R,17,R,2018-06-28,20,2018-06-01,2018-06-24
2018-06-28T19:00:00Z,2.54,R,18,R,2018-06-28,19,2018-06-01,2018-06-24
2018-06-28T18:00:00Z,1.41,R,20,R,2018-06-28,18,2018-06-01,2018-06-24
2018-06-28T17:00:00Z,2.51,R,20,R,2018-06-28,17,2018-06-01,2018-06-24
2018-06-28T16:00:00Z,1.28,R,21,R,2018-06-28,16,2018-06-01,2018-06-24
2018-06-28T15:00:00Z,0.54,R,21,R,2018-06-28,15,2018-06-01,2018-06-24
2018-06-28T14:00:00Z,0.57,R,21,R,2018-06-28,14,2018-06-01,2018-06-24
2018-06-28T13:00:00Z,0.58,R,21,R,2018-06-28,13,2018-06-01,2018-06-24
2018-06-28T12:00:00Z,0.66,R,20,R,2018-06-28,12,2018-06-01,2018-06-24
2018-06-28T11:00:00Z,0.84,R,20,R,2018-06-28,11,2018-06-01,2018-06-24
2018-06-28T10:00:00Z,0.9,R,19,R,2018-06-28,10,2018-06-01,2018-06-24
2018-06-28T09:00:00Z,0.92,R,18,R,2018-06-28,9,2018-06-01,2018-06-24
2018-06-28T08:00:00Z,1.82,R,19,R,2018-06-28,8,2018-06-01,2018-06-24
2018-06-28T07:00:00Z,2.51,R,18,R,2018-06-28,7,2018-06-01,2018-06-24
2018-06-28T06:00:00Z,0.77,R,18,R,2018-06-28,6,2018-06-01,2018-06-24
2018-06-28T05:00:00Z,0.31,R,17,R,2018-06-28,5,2018-06-01,2018-06-24
2018-06-28T04:00:00Z,0.29,R,17,R,2018-06-28,4,2018-06-01,2018-06-24
2018-06-28T03:00:00Z,0.3,R,17,R,2018-06-28,3,2018-06-01,2018-06-24
2018-06-28T02:00:00Z,0.3,R,17,R,2018-06-28,2,2018-06-01,2018-06-24
2018-06-28T01:00:00Z,0.3,R,17,R,2018-06-28,1,2018-06-01,2018-06-24
2018-06-28T00:00:00Z,0.32,R,18,R,2018-06-28,0,2018-06-01,2018-06-24
2018-06-27T23:00:00Z,0.62,R,18,R,2018-06-27,23,2018-06-01,2018-06-24
2018-06-27T22:00:00Z,2.96,R,19,R,2018-06-27,22,2018-06-01,2018-06-24
2018-06-27T21:00:00Z,1.47,R,17,R,2018-06-27,21,2018-06-01,2018-06-24
2018-06-27T20:00:00Z,1.13,R,18,R,2018-06-27,20,2018-06-01,2018-06-24
2018-06-27T19:00:00Z,0.41,R,19,R,2018-06-27,19,2018-06-01,2018-06-24
2018-06-27T18:00:00Z,2.11,R,23,R,2018-06-27,18,2018-06-01,2018-06-24
2018-06-27T17:00:00Z,1.33,R,25,R,2018-06-27,17,2018-06-01,2018-06-24
2018-06-27T16:00:00Z,1.05,R,25,R,2018-06-27,16,2018-06-01,2018-06-24
2018-06-27T15:00:00Z,0.51,R,26,R,2018-06-27,15,2018-06-01,2018-06-24
2018-06-27T14:00:00Z,1.13,R,26,R,2018-06-27,14,2018-06-01,2018-06-24
2018-06-27T13:00:00Z,0.22,R,25,R,2018-06-27,13,2018-06-01,2018-06-24
2018-06-27T12:00:00Z,0.21,R,25,R,2018-06-27,12,2018-06-01,2018-06-24
2018-06-27T11:00:00Z,0.24,R,25,R,2018-06-27,11,2018-06-01,2018-06-24
2018-06-27T10:00:00Z,0.22,R,24,R,2018-06-27,10,2018-06-01,2018-06-24
2018-06-27T09:00:00Z,0.23,R,22,R,2018-06-27,9,2018-06-01,2018-06-24
2018-06-27T08:00:00Z,0.22,R,20,R,2018-06-27,8,2018-06-01,2018-06-24
2018-06-27T07:00:00Z,2.53,R,19,R,2018-06-27,7,2018-06-01,2018-06-24
2018-06-27T06:00:00Z,0.82,R,17,R,2018-06-27,6,2018-06-01,2018-06-24
2018-06-27T05:00:00Z,0.75,R,15,R,2018-06-27,5,2018-06-01,2018-06-24
2018-06-27T04:00:00Z,0.22,R,14,R,2018-06-27,4,2018-06-01,2018-06-24
2018-06-27T03:00:00Z,0.73,R,14,R,2018-06-27,3,2018-06-01,2018-06-24
2018-06-27T02:00:00Z,0.57,R,14,R,2018-06-27,2,2018-06-01,2018-06-24
2018-06-27T01:00:00Z,0.4,R,13,R,2018-06-27,1,2018-06-01,2018-06-24
2018-06-27T00:00:00Z,0.71,R,15,R,2018-06-27,0,2018-06-01,2018-06-24
2018-06-26T23:00:00Z,0.61,R,15,R,2018-06-26,23,2018-06-01,2018-06-24
2018-06-26T22:00:00Z,1.27,R,15,R,2018-06-26,22,2018-06-01,2018-06-24
2018-06-26T21:00:00Z,1.31,R,17,R,2018-06-26,21,2018-06-01,2018-06-24
2018-06-26T20:00:00Z,1.02,R,17,R,2018-06-26,20,2018-06-01,2018-06-24
2018-06-26T19:00:00Z,2.52,R,17,R,2018-06-26,19,2018-06-01,2018-06-24
2018-06-26T18:00:00Z,0.75,R,20,R,2018-06-26,18,2018-06-01,2018-06-24
2018-06-26T17:00:00Z,0.23,R,21,R,2018-06-26,17,2018-06-01,2018-06-24
2018-06-26T16:00:00Z,2.46,R,22,R,2018-06-26,16,2018-06-01,2018-06-24
2018-06-26T15:00:00Z,1.88,R,23,R,2018-06-26,15,2018-06-01,2018-06-24
2018-06-26T14:00:00Z,0.59,R,23,R,2018-06-26,14,2018-06-01,2018-06-24
2018-06-26T13:00:00Z,0.91,R,23,R,2018-06-26,13,2018-06-01,2018-06-24
2018-06-26T12:00:00Z,0.3,R,23,R,2018-06-26,12,2018-06-01,2018-06-24
2018-06-26T11:00:00Z,1.6,R,22,R,2018-06-26,11,2018-06-01,2018-06-24
2018-06-26T10:00:00Z,0.8,R,21,R,2018-06-26,10,2018-06-01,2018-06-24
2018-06-26T09:00:00Z,0.63,R,20,R,2018-06-26,9,2018-06-01,2018-06-24
2018-06-26T08:00:00Z,0.51,R,19,R,2018-06-26,8,2018-06-01,2018-06-24
2018-06-26T07:00:00Z,2.81,R,17,R,2018-06-26,7,2018-06-01,2018-06-24
2018-06-26T06:00:00Z,0.77,R,14,R,2018-06-26,6,2018-06-01,2018-06-24
2018-06-26T05:00:00Z,0.24,R,12,R,2018-06-26,5,2018-06-01,2018-06-24
2018-06-26T04:00:00Z,0.75,R,8,R,2018-06-26,4,2018-06-01,2018-06-24
2018-06-26T03:00:00Z,0.24,R,8,R,2018-06-26,3,2018-06-01,2018-06-24
2018-06-26T02:00:00Z,0.73,R,6,R,2018-06-26,2,2018-06-01,2018-06-24
2018-06-26T01:00:00Z,0.77,R,7,R,2018-06-26,1,2018-06-01,2018-06-24
2018-06-26T00:00:00Z,0.37,R,7,R,2018-06-26,0,2018-06-01,2018-06-24
2018-06-25T23:00:00Z,0.97,R,8,R,2018-06-25,23,2018-06-01,2018-06-24
2018-06-25T22:00:00Z,1.15,R,10,R,2018-06-25,22,2018-06-01,2018-06-24
2018-06-25T21:00:00Z,1.25,R,10,R,2018-06-25,21,2018-06-01,2018-06-24
2018-06-25T20:00:00Z,0.9,R,11,R,2018-06-25,20,2018-06-01,2018-06-24
2018-06-25T19:00:00Z,1.16,R,13,R,2018-06-25,19,2018-06-01,2018-06-24
2018-06-25T18:00:00Z,0.82,R,16,R,2018-06-25,18,2018-06-01,2018-06-24
2018-06-25T17:00:00Z,1.51,R,16,R,2018-06-25,17,2018-06-01,2018-06-24
2018-06-25T16:00:00Z,1.81,R,18,R,2018-06-25,16,2018-06-01,2018-06-24
2018-06-25T15:00:00Z,0.4,R,17,R,2018-06-25,15,2018-06-01,2018-06-24
2018-06-25T14:00:00Z,0.89,R,17,R,2018-06-25,14,2018-06-01,2018-06-24
2018-06-25T13:00:00Z,0.96,R,15,R,2018-06-25,13,2018-06-01,2018-06-24
2018-06-25T12:00:00Z,1.69,R,15,R,2018-06-25,12,2018-06-01,2018-06-24
2018-06-25T11:00:00Z,1.65,R,19,R,2018-06-25,11,2018-06-01,2018-06-24
2018-06-25T10:00:00Z,1.25,R,18,R,2018-06-25,10,2018-06-01,2018-06-24
2018-06-25T09:00:00Z,1.6,R,17,R,2018-06-25,9,2018-06-01,2018-06-24
2018-06-25T08:00:00Z,1.72,R,16,R,2018-06-25,8,2018-06-01,2018-06-24
2018-06-25T07:00:00Z,0.96,R,15,R,2018-06-25,7,2018-06-01,2018-06-24
2018-06-25T06:00:00Z,0.43,R,15,R,2018-06-25,6,2018-06-01,2018-06-24
2018-06-25T05:00:00Z,0.85,R,12,R,2018-06-25,5,2018-06-01,2018-06-24
2018-06-25T04:00:00Z,0.31,R,11,R,2018-06-25,4,2018-06-01,2018-06-24
2018-06-25T03:00:00Z,0.83,R,11,R,2018-06-25,3,2018-06-01,2018-06-24
2018-06-25T02:00:00Z,0.32,R,10,R,2018-06-25,2,2018-06-01,2018-06-24
2018-06-25T01:00:00Z,0.84,R,11,R,2018-06-25,1,2018-06-01,2018-06-24
2018-06-25T00:00:00Z,0.32,R,11,R,2018-06-25,0,2018-06-01,2018-06-24
2018-06-24T23:00:00Z,0.85,R,12,R,2018-06-24,23,2018-06-01,2018-06-24
2018-06-24T22:00:00Z,0.64,R,12,R,2018-06-24,22,2018-06-01,2018-06-24
2018-06-24T21:00:00Z,1.59,R,12,R,2018-06-24,21,2018-06-01,2018-06-24
2018-06-24T20:00:00Z,1.12,R,13,R,2018-06-24,20,2018-06-01,2018-06-24
2018-06-24T19:00:00Z,1.25,R,14,R,2018-06-24,19,2018-06-01,2018-06-24
2018-06-24T18:00:00Z,2.33,R,14,R,2018-06-24,18,2018-06-01,2018-06-24
2018-06-24T17:00:00Z,2.59,R,14,R,2018-06-24,17,2018-06-01,2018-06-24
2018-06-24T16:00:00Z,1.4,R,14,R,2018-06-24,16,2018-06-01,2018-06-24
2018-06-24T15:00:00Z,2.07,R,15,R,2018-06-24,15,2018-06-01,2018-06-24
2018-06-24T14:00:00Z,1.05,R,16,R,2018-06-24,14,2018-06-01,2018-06-24
2018-06-24T13:00:00Z,0.7,R,16,R,2018-06-24,13,2018-06-01,2018-06-24
2018-06-24T12:00:00Z,0.94,R,16,R,2018-06-24,12,2018-06-01,2018-06-24
2018-06-24T11:00:00Z,0.5,R,16,R,2018-06-24,11,2018-06-01,2018-06-24
2018-06-24T10:00:00Z,1.05,R,18,R,2018-06-24,10,2018-06-01,2018-06-24
2018-06-24T09:00:00Z,0.94,R,20,R,2018-06-24,9,2018-06-01,2018-06-24
2018-06-24T08:00:00Z,0.49,R,20,R,2018-06-24,8,2018-06-01,2018-06-24
2018-06-24T07:00:00Z,1.39,R,18,R,2018-06-24,7,2018-06-01,2018-06-24
2018-06-24T06:00:00Z,0.31,R,17,R,2018-06-24,6,2018-06-01,2018-06-24
2018-06-24T05:00:00Z,0.43,R,16,R,2018-06-24,5,2018-06-01,2018-06-24
2018-06-24T04:00:00Z,0.43,R,15,R,2018-06-24,4,2018-06-01,2018-06-24
2018-06-24T03:00:00Z,0.45,R,15,R,2018-06-24,3,2018-06-01,2018-06-24
2018-06-24T02:00:00Z,0.51,R,16,R,2018-06-24,2,2018-06-01,2018-06-24
2018-06-24T01:00:00Z,0.93,R,16,R,2018-06-24,1,2018-06-01,2018-06-24
2018-06-24T00:00:00Z,2.92,R,17,R,2018-06-24,0,2018-06-01,2018-06-24
2018-06-23T23:00:00Z,0.78,R,18,R,2018-06-23,23,2018-06-01,2018-06-17
2018-06-23T22:00:00Z,1.12,R,18,R,2018-06-23,22,2018-06-01,2018-06-17
2018-06-23T21:00:00Z,1.95,R,18,R,2018-06-23,21,2018-06-01,2018-06-17
2018-06-23T20:00:00Z,1.69,R,18,R,2018-06-23,20,2018-06-01,2018-06-17
2018-06-23T19:00:00Z,1.54,R,20,R,2018-06-23,19,2018-06-01,2018-06-17
2018-06-23T18:00:00Z,0.79,R,21,R,2018-06-23,18,2018-06-01,2018-06-17
2018-06-23T17:00:00Z,1.29,R,21,R,2018-06-23,17,2018-06-01,2018-06-17
2018-06-23T16:00:00Z,1.27,R,23,R,2018-06-23,16,2018-06-01,2018-06-17
2018-06-23T15:00:00Z,1.28,R,24,R,2018-06-23,15,2018-06-01,2018-06-17
2018-06-23T14:00:00Z,1.57,R,24,R,2018-06-23,14,2018-06-01,2018-06-17
2018-06-23T13:00:00Z,1.41,R,23,R,2018-06-23,13,2018-06-01,2018-06-17
2018-06-23T12:00:00Z,1.42,R,23,R,2018-06-23,12,2018-06-01,2018-06-17
2018-06-23T11:00:00Z,0.24,R,23,R,2018-06-23,11,2018-06-01,2018-06-17
2018-06-23T10:00:00Z,0.15,R,22,R,2018-06-23,10,2018-06-01,2018-06-17
2018-06-23T09:00:00Z,0.16,R,20,R,2018-06-23,9,2018-06-01,2018-06-17
2018-06-23T08:00:00Z,0.16,R,19,R,2018-06-23,8,2018-06-01,2018-06-17
2018-06-23T07:00:00Z,0.16,R,17,R,2018-06-23,7,2018-06-01,2018-06-17
2018-06-23T06:00:00Z,0.16,R,15,R,2018-06-23,6,2018-06-01,2018-06-17
2018-06-23T05:00:00Z,0.16,R,13,R,2018-06-23,5,2018-06-01,2018-06-17
2018-06-23T04:00:00Z,1.49,R,12,R,2018-06-23,4,2018-06-01,2018-06-17
2018-06-23T03:00:00Z,0.41,R,9,R,2018-06-23,3,2018-06-01,2018-06-17
2018-06-23T02:00:00Z,0.29,R,10,R,2018-06-23,2,2018-06-01,2018-06-17
2018-06-23T01:00:00Z,0.17,R,10,R,2018-06-23,1,2018-06-01,2018-06-17
2018-06-23T00:00:00Z,0.17,R,11,R,2018-06-23,0,2018-06-01,2018-06-17
2018-06-22T23:00:00Z,0.16,R,12,R,2018-06-22,23,2018-06-01,2018-06-17
2018-06-22T22:00:00Z,0.16,R,12,R,2018-06-22,22,2018-06-01,2018-06-17
2018-06-22T21:00:00Z,1.29,R,13,R,2018-06-22,21,2018-06-01,2018-06-17
2018-06-22T20:00:00Z,0.39,R,14,R,2018-06-22,20,2018-06-01,2018-06-17
2018-06-22T19:00:00Z,0.16,R,16,R,2018-06-22,19,2018-06-01,2018-06-17
2018-06-22T18:00:00Z,0.19,R,19,R,2018-06-22,18,2018-06-01,2018-06-17
2018-06-22T17:00:00Z,0.2,R,22,R,2018-06-22,17,2018-06-01,2018-06-17
2018-06-22T16:00:00Z,0.21,R,23,R,2018-06-22,16,2018-06-01,2018-06-17
2018-06-22T15:00:00Z,0.2,R,23,R,2018-06-22,15,2018-06-01,2018-06-17
2018-06-22T14:00:00Z,0.19,R,23,R,2018-06-22,14,2018-06-01,2018-06-17
2018-06-22T13:00:00Z,1.54,R,22,R,2018-06-22,13,2018-06-01,2018-06-17
2018-06-22T12:00:00Z,0.19,R,22,R,2018-06-22,12,2018-06-01,2018-06-17
2018-06-22T11:00:00Z,0.42,R,21,R,2018-06-22,11,2018-06-01,2018-06-17
2018-06-22T10:00:00Z,0.49,R,20,R,2018-06-22,10,2018-06-01,2018-06-17
2018-06-22T09:00:00Z,0.37,R,20,R,2018-06-22,9,2018-06-01,2018-06-17
2018-06-22T08:00:00Z,0.37,R,18,R,2018-06-22,8,2018-06-01,2018-06-17
2018-06-22T07:00:00Z,0.45,R,15,R,2018-06-22,7,2018-06-01,2018-06-17
2018-06-22T06:00:00Z,1.57,R,13,R,2018-06-22,6,2018-06-01,2018-06-17
2018-06-22T05:00:00Z,0.41,R,10,R,2018-06-22,5,2018-06-01,2018-06-17
2018-06-22T04:00:00Z,0.45,R,8,R,2018-06-22,4,2018-06-01,2018-06-17
2018-06-22T03:00:00Z,0.37,R,7,R,2018-06-22,3,2018-06-01,2018-06-17
2018-06-22T02:00:00Z,0.39,R,8,R,2018-06-22,2,2018-06-01,2018-06-17
2018-06-22T01:00:00Z,0.39,R,9,R,2018-06-22,1,2018-06-01,2018-06-17
2018-06-22T00:00:00Z,1.6,R,9,R,2018-06-22,0,2018-06-01,2018-06-17
2018-06-21T23:00:00Z,0.48,R,9,R,2018-06-21,23,2018-06-01,2018-06-17
2018-06-21T22:00:00Z,0.74,R,9,R,2018-06-21,22,2018-06-01,2018-06-17
2018-06-21T21:00:00Z,1.13,R,11,R,2018-06-21,21,2018-06-01,2018-06-17
2018-06-21T20:00:00Z,0.71,R,13,R,2018-06-21,20,2018-06-01,2018-06-17
2018-06-21T19:00:00Z,0.39,R,12,R,2018-06-21,19,2018-06-01,2018-06-17
2018-06-21T18:00:00Z,0.33,R,17,R,2018-06-21,18,2018-06-01,2018-06-17
2018-06-21T17:00:00Z,1.66,R,19,R,2018-06-21,17,2018-06-01,2018-06-17
2018-06-21T16:00:00Z,0.31,R,20,R,2018-06-21,16,2018-06-01,2018-06-17
2018-06-21T15:00:00Z,0.31,R,20,R,2018-06-21,15,2018-06-01,2018-06-17
2018-06-21T14:00:00Z,0.3,R,20,R,2018-06-21,14,2018-06-01,2018-06-17
2018-06-21T13:00:00Z,0.3,R,19,R,2018-06-21,13,2018-06-01,2018-06-17
2018-06-21T12:00:00Z,0.37,R,18,R,2018-06-21,12,2018-06-01,2018-06-17
2018-06-21T11:00:00Z,0.3,R,17,R,2018-06-21,11,2018-06-01,2018-06-17
2018-06-21T10:00:00Z,1.68,R,16,R,2018-06-21,10,2018-06-01,2018-06-17
2018-06-21T09:00:00Z,0.29,R,15,R,2018-06-21,9,2018-06-01,2018-06-17
2018-06-21T08:00:00Z,0.29,R,14,R,2018-06-21,8,2018-06-01,2018-06-17
2018-06-21T07:00:00Z,0.29,R,13,R,2018-06-21,7,2018-06-01,2018-06-17
2018-06-21T06:00:00Z,0.28,R,12,R,2018-06-21,6,2018-06-01,2018-06-17
2018-06-21T05:00:00Z,0.3,R,11,R,2018-06-21,5,2018-06-01,2018-06-17
2018-06-21T04:00:00Z,0.3,R,8,R,2018-06-21,4,2018-06-01,2018-06-17
2018-06-21T03:00:00Z,1.6,R,7,R,2018-06-21,3,2018-06-01,2018-06-17
